serial_number,test_process_id,cycle,high_temp,low_temp,high_voltage,low_voltage,high_current,low_current,vibration,control_card_temp,product_temp,motor_rpm
SN_1,TP_4,40,69.36741388539637,37.69628895605447,267.93587157540486,104.15134413485333,12.299246157666165,2.262605856345474,0.5233465796480243,49.01326127803715,60.43256699408389,1572.1053468232433
SN_1,TP_2,41,63.16741487334225,14.803839111199498,234.61186331110883,120.76313383693943,13.004714104192056,2.037047390209888,0.6628615545571291,38.099492708925546,46.372940485158765,1483.3356903310143
SN_1,TP_5,42,74.93800860326128,27.015596635427887,262.4535536959604,88.38206359256002,9.754177386897089,1.9623481726224383,0.3898748095152888,47.43836637461647,65.97894425289441,1412.792307590687
SN_1,TP_3,43,79.6777954620771,25.075321907894974,212.68670427032689,117.561602895358,8.993525028668504,2.5226563965038054,0.4764140191849323,44.61618045485834,73.4634117149835,2214.491038352385
SN_1,TP_4,44,69.46350694652818,19.010610537055758,279.29450265832776,110.52895327957593,8.600548984014829,2.106989955367111,0.48876719503091703,43.89515200233389,64.9133336003474,1727.2523130141915
SN_1,TP_5,45,75.23751481997746,26.578179883406193,239.2960612307503,110.84838424383754,10.384180761265299,2.798556361260405,0.4747080695893005,45.63717203334045,66.93479250673714,1641.3110494254063
SN_1,TP_3,46,65.27731452275928,25.39741225908769,270.47574820387615,73.14879414704781,8.378988306041563,1.5477290581064644,0.4813094877439591,44.76104561313231,51.50989893642728,1303.6879961660952
SN_1,TP_2,47,59.39494085617329,26.033447315005386,233.00432478086296,78.33950718274733,12.686197636215459,1.3461714659081214,0.7573324952110433,41.87991635555711,63.21248454500799,1994.0847031161554
SN_1,TP_1,48,54.92431978637226,30.33728086117376,254.22908530389654,105.65933079300963,7.16959496096497,2.2977005678552116,0.29208722770255036,44.8926251881267,55.063276733704996,1122.3473875343414
SN_1,TP_4,49,82.97484204478314,25.72602030142729,275.90329113277926,108.8823853020324,11.132680261038045,2.4159090880526315,0.3253838441338809,58.08349973300797,56.553660896619064,1648.3699806427453
SN_1,TP_2,50,67.36740843457483,15.975589496677404,207.44915124233674,110.72127419992073,10.519445003442964,1.5478416874477956,0.5638592458777374,36.6923996886552,59.47136161082147,1136.695140071263
SN_1,TP_3,51,57.70419906990854,31.20856979826172,281.34088003502757,80.82591064443875,7.199568897972929,2.11483123211657,0.4417419084365066,46.304532169158364,59.426607707540505,1192.8544441532838
SN_1,TP_3,52,80.7707212718054,23.984773069785035,247.42291746742617,100.94022219926269,10.1731795749458,1.9221613823039603,0.6167782061659808,46.272104216506065,62.70082129660162,1376.4369101632599
SN_1,TP_4,53,71.8152148934966,23.404714894668285,250.86966305927555,125.52381390620899,5.583786896652245,2.1803892123367143,0.4729796681322462,49.73808468830705,57.99901919140391,1890.31572994869
SN_1,TP_3,54,82.07924366969674,36.0422526293309,279.9609908457406,86.3071886403111,7.578997681861264,1.1932946722246038,0.42528921110597373,45.274596493261285,61.93612115254237,1040.8563770438243
SN_1,TP_3,55,60.214137542201584,30.718770216034645,246.76992814988827,103.77068129148797,11.26556373221257,3.135346428902198,0.5181866255058495,46.24110293150168,56.325112803678046,1245.0466891605624
SN_1,TP_5,56,70.03140967327379,26.93922440765233,253.17410251419508,96.36263574372313,13.284192342214887,1.9805938586399867,0.5087035228146672,40.26329310028938,53.76459043297973,841.0456197503972
SN_1,TP_4,57,87.86974963849595,22.776812208771798,231.45184115101048,101.71031339979491,11.927700637430723,2.486778723760062,0.6385903321291099,50.04301474924418,46.94225536457185,1584.2892962754597
SN_1,TP_5,58,63.222144585076464,21.59869206403046,206.4108143599642,100.92405386012145,11.523837972871332,2.10632788119151,0.5867849036663182,40.31742991251632,52.99579978550507,1561.3830628574738
SN_1,TP_4,59,87.04970647300749,28.362125094475466,227.40256708758437,107.24796269605305,9.341452585888364,1.7648592766352782,0.45975488913731627,42.854309824662046,56.212590458396036,1785.5649054085661
SN_1,TP_3,60,58.07535370285181,32.64775159730307,236.8398420284202,103.5967839507887,7.975791249479665,1.172571664067115,0.5823170583961914,45.36658983594202,49.68031280207157,1111.4763683809151
SN_1,TP_2,61,76.61353225878902,28.87736286244457,249.4337621039568,87.05353545240789,12.077652290223858,1.6508919858423239,0.4093096505858246,41.39683882348408,60.62727138004862,1054.5895285448782
SN_1,TP_1,62,67.00889429174735,24.17732170975152,240.01398235114348,112.37383971430053,8.644867574532586,2.074643281736239,0.421745629476552,48.37140234373388,59.08124784413581,1546.5109870786557
SN_1,TP_5,63,60.662914275381155,32.32694877759547,246.06211332201158,127.49751244887659,12.07998487965966,1.4996898597135297,0.7429847728653969,54.748662978006145,55.48986846301572,429.53841019203537
SN_1,TP_3,64,71.57312405919652,23.142795670021044,211.84976610564357,98.33274968613686,7.7788483090683425,2.8761352217118112,0.5935678393147461,51.35777547497079,65.77337651234588,1161.2844686348312
SN_1,TP_5,65,57.91496720431493,30.051725014707888,259.25581380701385,112.58837644451539,13.433315552909448,2.2204840909306345,0.6249805319411216,47.101622935922606,57.79352347518407,1182.7406245699972
SN_1,TP_2,66,78.26133022242118,18.744432118073483,258.480540384138,107.22646795335517,8.95455395896192,2.5245046129184447,0.4295656309457241,37.957693518182204,47.54696661180877,1681.802985403692
SN_1,TP_5,67,86.8521029151089,21.649804032223265,258.99432161191874,104.58518781116152,9.289935344706551,2.128736617291329,0.528447258916954,45.19275757675446,49.32569587555235,1463.5660081546982
SN_1,TP_2,68,96.55239538433074,28.36128642206886,227.54290993797434,103.72785448986092,7.42310524048535,2.050408711127026,0.33704070140236725,47.7593182765475,76.04459236511963,1715.277473937915
SN_1,TP_2,69,69.38633140904342,26.571018664752255,231.51568869576428,100.30685957265501,11.822752391609127,1.5417270876122804,0.5711622650470823,38.336277646058576,82.08609548580947,1435.2943419296228
SN_1,TP_1,70,56.59125768668355,18.602115166321493,227.50362844608642,110.3913657531625,11.035318040938247,1.6371280934232673,0.5186766764477079,41.22308533823339,55.10785757606441,1078.0016709455333
SN_1,TP_3,71,88.41311919700135,20.581111055678658,251.4793391840335,83.6963942313697,14.162629313530283,1.8477231807563712,0.509532080694772,45.895183982744825,64.86053491465087,1044.246005104147
SN_1,TP_3,72,78.74585109450979,19.75585832959162,197.61285263922716,104.73702039539691,7.908174662285804,1.1097216583947587,0.576798326969457,53.0061911357102,53.624388513803595,1477.268751833564
SN_1,TP_2,73,81.3240773905552,29.86277224813365,252.43619924434392,86.44662920164315,8.545725648350263,1.8762406822242477,0.49255665708999535,48.10336048775339,61.421608007466034,1099.3966923869696
SN_1,TP_3,74,83.1669851771357,28.09330979854966,265.72537226809203,125.93314776370568,9.092511382927116,2.3164708168967327,0.34734481383022536,44.71047546331108,66.54787787710832,1540.1542962738
SN_1,TP_5,75,66.80735606445198,28.0785437458227,236.07994737515338,95.54288734854173,11.313766732448686,2.3958245739613955,0.4933123675522733,41.68187024308962,77.52852804447774,1602.0202891575693
SN_1,TP_3,76,66.4422525058743,38.70939170134958,241.59315715055175,125.1997405408303,5.839964878306198,1.3579295579550186,0.6333859619760714,46.58907532814568,76.33917138171259,1645.5525315688767
SN_1,TP_5,77,83.67765024170889,26.415161026976083,213.01072857148952,118.78255191287869,11.426799180410892,2.0235086065618724,0.6223170950591457,41.58284104934938,55.9211393800002,754.6165262742556
SN_1,TP_1,78,58.94591008815438,27.83926736885636,223.8793936065886,106.98812200938899,10.573947916907867,0.9573911782172806,0.3138651096323177,43.50130711695399,63.636507858397245,1723.2114811947483
SN_1,TP_5,79,74.65315112613219,26.171073662682602,271.01000985628156,95.02468938891813,11.968644796953168,1.8930055778872454,0.4950536290347567,48.37409746083302,51.018223827501615,1614.7229238552152
SN_1,TP_4,80,73.50810840241282,21.70293294274499,230.47244598061266,118.95959062197961,9.743576947809778,1.749430016360715,0.5468563493371522,47.54094888746065,50.00659950940762,1671.4442089730953
SN_1,TP_1,81,71.26600731623431,19.132148964939375,255.91813009694948,125.727964077614,10.687237179070435,1.8117236744888672,0.4294789263670219,41.48189968536777,78.85901092026167,1781.3514904699932
SN_1,TP_5,82,68.87211309515614,23.061492200320078,245.7173078144981,115.01685184980538,11.31708854534566,3.005102269383175,0.4823052772505951,41.00851377730773,48.965446175883784,1280.7209880174244
SN_1,TP_5,83,75.4559216447005,21.845039350630262,258.14989536834514,110.53841824651549,13.730006467994947,2.410241219135613,0.6103713869390598,45.66283033982393,61.25889201032237,2019.396173972753
SN_1,TP_4,84,83.20482181197364,27.53637015553649,261.3334937917831,127.5394338566851,12.764317982075054,2.3243549437948214,0.4832881919683146,45.733568432166614,69.65207173206686,1254.919298703829
SN_1,TP_2,85,79.18252554786001,27.002060146192186,235.48572704861334,110.05122126767615,11.6355053917521,1.255303470175347,0.5024642098428584,45.44978074063395,66.02643415262119,1094.9254764171524
SN_1,TP_5,86,71.92221765046999,26.095751638319694,244.9876736742151,133.6617991964521,9.809408935226095,2.1395107628851697,0.5607896509716539,45.93304561578179,56.42853108359577,1558.2269978694924
SN_1,TP_3,87,79.90419571702766,21.981098804689655,235.3201866619567,137.70209060130452,8.826903822957314,2.9554022942293927,0.6103666942525805,53.62708137527733,54.96742422344457,1449.4332377811718
SN_1,TP_1,88,73.68961593001004,14.823798796872481,254.64247214666145,126.20103500483248,6.598012896122492,1.796753561651869,0.3770130621759185,44.11129839256297,65.1890906777677,1796.1926697769875
SN_1,TP_4,89,79.63723857390433,27.889084454405697,230.31381638827264,104.68063725599758,6.306455131057197,1.7166652937449471,0.6163485458031259,40.35333902948863,53.757586769144766,1692.056947112137
SN_1,TP_1,90,62.484605758095555,32.2188230203663,238.35697643214863,126.75943747382192,10.685450692755408,2.228376609576892,0.5569767280232204,47.23854280008658,65.14178207894035,1898.7457590397294
SN_1,TP_4,91,87.49201767487534,27.457022835097487,219.38564994396953,109.25350235526373,10.749955876679417,1.6213002415508455,0.3641728803276647,43.41951065781736,54.07334073625838,1495.7132905830094
SN_1,TP_5,92,83.40643548988724,21.736880103488044,231.0763313357044,81.65688903581703,9.095387361501846,0.7880603366855217,0.34160971765142767,48.80207328072149,66.28640126920666,1627.6372685354895
SN_1,TP_1,93,74.75823022901871,22.144976401802133,234.73356194772072,103.9506574704032,14.804052563670911,1.9886984552775901,0.552488877866395,53.90812545212684,52.98945065620655,1511.2980699503814
SN_1,TP_5,94,61.146281343302675,19.463402433268442,258.3860573941551,118.28786127887578,10.20352814597525,1.8629840928760273,0.5210567977628585,49.40148124626624,71.80682624389829,1957.1052598321814
SN_1,TP_1,95,81.9822331361359,26.967426927108747,257.90386440055465,119.52757702522955,12.09910543063867,1.732382394219716,0.6317394065634325,45.987998023462,76.60208698100212,1293.2436545731296
SN_1,TP_1,96,72.78087547206447,18.927405221753652,253.00563149919407,133.51029502939113,9.403393010897107,3.081828249612369,0.34424172141382664,50.27181774193602,73.37216188324328,1438.7908257056818
SN_1,TP_5,97,81.18686547847906,30.646622187697503,299.3002070344144,108.55056640065169,8.133573184708805,2.3766628801886207,0.3872172779498694,47.821386940133685,55.981954270447005,1563.478491114118
SN_1,TP_1,98,71.6337727267884,26.758773382968567,238.16481352001,117.54184581561134,10.767088014947843,2.5156699971321554,0.5873783040960115,48.84061917567358,84.83893942773378,1604.2207909926985
SN_1,TP_3,99,59.38193138604528,35.00868551265068,237.89216149125346,136.71243819449964,6.734095438916033,1.713615787725737,0.5800498241765972,45.89637302213342,64.26287914250767,1123.8575298620228
SN_1,TP_5,100,68.7443729849047,26.979017667187044,249.88060372565477,113.9101064873586,8.89938969230916,1.6641883160309743,0.49744459290085546,50.86364509629682,64.34880123675546,1388.8157003741683
SN_1,TP_1,101,68.14262413211655,26.377624387342657,213.49847058127907,126.0957823850469,12.094018349286628,1.8523688836461552,0.5016885058419895,44.531172752386645,47.05233733055779,1963.8012442800382
SN_2,TP_3,1,73.49580145538167,29.977742926811395,228.17393569815937,80.71722167894833,8.226003878540933,2.2120702095394953,0.7189750287809187,38.70040016813422,49.627985860153366,1046.2213497483551
SN_2,TP_3,2,83.47079009985035,31.112504574434404,264.29018570610697,108.65716084628141,10.725311244502338,2.649369251971898,0.46966915380640517,46.89863093470062,57.38495376256279,1334.7155656603718
SN_2,TP_2,3,71.78376863954037,22.744974849350363,242.9835452068987,102.8347978115869,8.752259607979758,1.731630729879245,0.6715756008006245,48.85940997517716,56.15243098193527,763.4624922833144
SN_2,TP_3,4,84.16327674702481,26.732442379489964,259.96020219719304,66.55616932709466,14.176749409561456,1.9302051859224132,0.6108182816737516,39.800470364372345,64.90219124050056,1183.9753310479032
SN_2,TP_2,5,80.99994207924837,20.94963457895255,230.83126119626164,101.09245236502319,9.79431167372786,1.9866028266821683,0.5668468129529111,42.415515685551085,62.98716953530844,1652.1047293461575
SN_2,TP_3,6,76.97565990172382,27.246142174598727,218.46678983644668,120.02611941413548,7.820813803410695,2.815562926140936,0.42283716775831215,46.483141598380875,68.04114058622415,1424.285986960665
SN_2,TP_1,7,72.38033563681446,22.46160108767169,246.0479768847645,98.21970286231921,11.802949259895572,1.9305687064026642,0.46357975165120624,48.76437838806985,57.44354590144736,1784.4530476086904
SN_2,TP_1,8,86.09260202222924,17.68982014249057,263.4316105376502,140.4253578834536,11.749668876538262,0.9215096776501635,0.6063565719386018,56.23064482968006,57.57574687201576,1489.589003991033
SN_2,TP_3,9,91.42015160136368,30.04908544671317,226.23699309644553,143.78653708016463,11.963530973983188,1.8375843082456889,0.25005942851264273,56.454712862953706,48.88342026589123,1006.3803759129324
SN_2,TP_5,10,73.50012108600275,16.828523321851165,260.4488190478762,77.21434276286986,11.70980075924142,2.4897054504170306,0.6318764615727194,45.434295815809016,67.33302772926024,1452.0760078904352
SN_2,TP_5,11,72.47314311999035,26.96042264850435,236.2220662443105,118.29609914660719,9.932626946182568,1.5248259084491327,0.4129427383738244,40.07863812353748,67.76720585547447,1314.7660162622706
SN_2,TP_3,12,66.71071919134079,25.817387395837265,225.6626755928482,133.38019865133475,7.882721301205837,2.0315827296535867,0.5329315785151776,46.97412872203851,55.350118615337344,1231.3471793564706
SN_2,TP_1,13,59.070062664683306,27.202373689801995,239.60724402146639,118.28734931625722,10.447828268129323,2.682070214986922,0.5125224502647907,42.852972294373735,60.97838002425827,1662.9894087109165
SN_2,TP_5,14,72.16058189117466,27.00596108163445,249.99274202251914,90.55436121104238,12.29883945652743,1.8495479903193204,0.472467677649457,48.75687993537973,65.97732179407664,1289.7504963401743
SN_2,TP_2,15,81.92699325994212,27.2877131809904,260.5767659082562,118.54690717855655,8.864489873651612,2.2160963257327024,0.38578734567038264,43.74840644133503,64.02239384773124,1391.8457349828332
SN_2,TP_1,16,73.14712341122292,24.35089650133287,240.8762294395822,107.79496997557267,11.92775823358982,3.1052615007956756,0.44425082149921663,38.15098510210461,59.29374361318996,2273.9128012962956
SN_2,TP_2,17,81.6698040343816,17.25234365210744,227.64374641486768,138.44741574694342,13.417092739533773,1.7937376737414272,0.5389960586029902,51.02034009442442,65.45036939536377,1417.9607260635528
SN_2,TP_5,18,63.992207171633154,21.44350687619731,228.26871840874563,107.03697161454548,8.481919105582703,2.016729385496151,0.43781816994936085,48.50686532419611,68.24850331190443,1532.5628028085316
SN_2,TP_2,19,64.04716547903506,28.664875896307404,212.8548953834644,107.1637779625719,9.712975311289176,1.7356689983314189,0.3048881525151143,41.855355544056536,53.40025298454012,1548.4319589863096
SN_2,TP_5,20,80.38755992446369,20.39663203460317,243.38721648072155,88.7942825464253,9.777547877302599,1.548046179267605,0.42644700574102334,51.18046587605219,68.73048096475415,1682.7414362721531
SN_2,TP_5,21,67.46701775661442,28.946578059273,227.0267482590226,114.10064521916401,11.626593153166155,1.6568404621754422,0.5298052210107176,50.00963774477597,50.09469780155546,1507.4557014733932
SN_2,TP_5,22,67.14010539492051,18.34383523221111,203.27589253793406,117.61986990368815,7.793266787652253,0.9235547035237586,0.5388578604530964,57.46499758716395,59.95143270768085,1751.5472323354925
SN_2,TP_4,23,71.15158118052875,27.319861414617293,231.22825587485409,127.49454120855184,11.13688201251231,2.2997970566407466,0.449287693994341,43.81822631455502,50.49669753086348,1394.0951829823314
SN_2,TP_2,24,82.12271489505878,25.601128167171066,225.55637384146056,149.4381894695041,11.82474922792574,1.2011440401132956,0.4483743984062873,49.658880487043525,53.60368863013853,1605.4643876477667
SN_2,TP_5,25,75.56649924897107,27.648463771783653,238.59002443881818,117.29752465739303,10.12894882962024,1.0122667168230643,0.40606646061812457,44.27956222139192,50.32244205727114,1679.9786189988613
SN_2,TP_2,26,65.33482974065006,27.08595232191282,226.22666490074113,109.06014565696333,8.872701945147314,1.794534421850408,0.4632775784045007,41.466216213909114,62.41959771488099,1311.6214539738153
SN_2,TP_4,27,90.21172137764742,31.741400329631993,225.3398787344672,98.8506499555255,8.814344125241021,1.746333612305727,0.5950538007928444,47.12664530238297,67.0166301548047,1702.06954295601
SN_2,TP_5,28,78.80358530383916,14.130893718826513,213.66088851806282,108.8771992109773,10.836413225509071,1.9490921289852152,0.4432807581187322,43.05291061253481,70.95552781139284,1384.7903466359578
SN_2,TP_5,29,69.53755551747517,26.959020027012734,210.42176862451743,112.75039879668734,9.96938030165401,2.289645749800544,0.5119580368414153,40.134655295592225,69.57257201331593,1452.441128091909
SN_2,TP_5,30,63.06940045089764,24.799557436717233,263.3643544363373,97.05641991874252,5.394606020910567,1.7775271199376643,0.4125179619923881,33.61813245703999,62.27911914057759,1562.1281586698854
SN_2,TP_1,31,77.91449923211806,21.346590180981096,236.04390628206988,104.30363990029637,9.824723484367045,2.0763589496099146,0.5588199934971857,47.54334124793568,40.546291429902816,1470.807543368392
SN_2,TP_1,32,68.59506565230816,25.84197596237623,216.1741972142439,110.9402809533031,10.177293394796026,2.861064302842485,0.47710171385097533,45.45021418826643,61.89569132569634,1363.553905233464
SN_2,TP_5,33,73.7698607664309,25.470897208402043,240.2004660448451,101.86101553353386,8.461769553115221,0.8640570417870324,0.392333906547567,36.106845833950985,70.04158787562602,1556.5248024892285
SN_2,TP_2,34,81.07131100783619,31.555794431590527,214.94821975269008,102.46306269634076,10.562359124538906,1.5371895751128168,0.564168743715465,51.12313543613166,55.33313622218122,1511.57758206811
SN_2,TP_2,35,67.1897957073511,23.147468491552406,219.78811826586787,108.99224629007125,11.663256615328937,1.9861646662028694,0.7363633443675385,47.10679784024501,61.8396355827377,1227.509360710258
SN_2,TP_1,36,64.55190805978967,15.16821705311999,281.12414259880643,93.45187451417475,9.557492752828455,1.8615933500555397,0.5307406697809101,49.078686062696484,66.88378790687796,1325.0767684293185
SN_2,TP_1,37,78.02333741763334,16.703776908054248,215.17362003144504,119.08309667120605,7.412882721665403,2.1170687735566482,0.48530012178029275,43.177663687398855,53.37229784825817,1772.8020054316128
SN_2,TP_4,38,78.99687951752641,21.743215531040853,229.42766636500485,118.7954602813264,12.476566142867272,2.010635788368031,0.5308833012598964,53.511074723176186,61.92602543590855,2280.5049342541183
SN_2,TP_3,39,85.01952267791766,26.025133435309396,216.13690707802533,106.50659880144352,12.653618840083983,2.1235133218025566,0.5539132103182806,46.708146096845574,53.155909136173975,1313.746434215207
SN_2,TP_2,40,62.06464256406336,30.389769475528787,255.18421999839666,118.75829441562969,13.089052007356187,2.472596863506797,0.5686566006151562,33.933863259865845,69.57515961441932,1524.9241542846153
SN_2,TP_2,41,60.501434345190944,19.46845909385829,230.91620883376967,97.69484263203957,8.36562906678201,0.9529396861681114,0.5589056947405867,46.69360251434818,46.409206401570835,1937.1587279868738
SN_2,TP_5,42,70.8380599726986,19.096089686748304,259.60969999041146,106.16177963494202,13.584311821521265,2.0405501220200106,0.47802596965971234,43.415891193541015,58.04640131846057,1533.246328540141
SN_2,TP_2,43,91.06119491831294,32.812297534310574,220.15314320250297,115.78826574626488,12.135198601624982,2.424164750188165,0.5081563034984365,51.53278730882174,52.76388248808454,1409.0721166815924
SN_2,TP_1,44,66.56739395706258,24.32378552183984,249.60119160173366,89.5180696671173,10.379695672424928,2.2883790330965357,0.6861805783669631,39.61654915387435,57.203102505777565,1578.4988918089439
SN_2,TP_4,45,86.98641371991052,15.3131884176177,214.93303613756228,115.22966516501332,7.1783510038242495,1.4127647366166416,0.44722231357540604,48.857194959579125,44.83228126954169,1551.0895086487183
SN_2,TP_5,46,69.1658764413187,18.49549121742937,211.9958991326178,67.90674335752185,11.387711526015844,1.9485822398878003,0.5909216166453127,52.14015742617394,60.79924435121928,1543.788482913945
